Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Qatar,QAT,1.324000001,1.460000038,1.687999964,1.702000022,1.68599999,1.631999969,1.583999991,1.524000049,1.569000006,1.508000016,1.455000043,1.50999999,1.534000039,1.480000019,1.205000043,0.8700000048,0.5199999809,0.3100000024,0.3100000024,0.4499999881,0.5600000024,0.4799999893,0.2700000107,0.1899999976,0.1599999964,0.1400000006,0.1400000006,0.1420000046,0.1449999958
Rumania,ROU,8.18900013,8.260000229,8.401000023,8.170000076,8.010000229,6.739999771,5.513999939,5.629000187,6.236999989,6.967000008,6.558000088,8.109999657,6.949999809,7.718999863,7.173999786,7.269000053,6.413000107,5.787000179,6.859000206,6.959000111,7.177000046,6.794000149,7.096000195,6.802000046,6.811999798,5.901000023,4.927000046,4.295000076,4.15899992
Federación de Rusia,RUS,5.070000172,5.181000233,5.882999897,8.130999565,9.449000359,9.664999962,11.81299973,13.26099968,13.03600025,10.58100033,8.977999687,7.875,8.210000038,7.763000011,7.124000072,7.054999828,6.001999855,6.204999924,8.300999641,7.368999958,6.535999775,5.43599987,5.458000183,5.159999847,5.571000099,5.559000015,5.211999893,4.743999958,4.545000076
Rwanda,RWA,0.3000000119,0.3339999914,0.4009999931,0.4740000069,0.5260000229,0.5600000024,0.6169999838,0.65200001,0.7239999771,0.7760000229,0.80400002,0.8899999857,0.9480000138,0.9629999995,0.949000001,0.8600000143,0.7509999871,0.699000001,0.9620000124,1.059999943,1.093000054,1.105999947,1.154000044,1.16900003,1.098999977,1.034999967,0.9539999962,0.9710000157,0.9919999838
Asia meridional,SAS,2.412073602,2.439448371,2.58227433,2.593681567,2.597512183,2.624418889,2.597089098,2.622480613,2.700552696,2.680303197,2.81140843,3.006931854,3.126545166,3.049521714,3.02898136,2.656839232,2.372025748,2.293346851,2.557151904,2.372471003,2.456162623,2.692084028,2.962721737,2.800531643,2.99206852,2.928723286,2.772760544,2.749731574,2.744285773
Arabia Saudita,SAU,6.994999886,7.199999809,7.017000198,6.56099987,6.090000153,5.600999832,5.140999794,4.691999912,4.349999905,4.570000172,4.619999886,5.269999981,5.559999943,5.820000172,6.050000191,6.25,5.730000019,5.079999924,5.380000114,5.550000191,5.769999981,5.519999981,5.570000172,5.71999979,5.590000153,5.650000095,5.889999866,5.919000149,5.918000221
Sudán,SDN,15.79699993,15.42800045,16.03800011,16.06100082,16.25499916,16.66300011,16.55699921,16.4279995,16.71199989,16.93499947,16.62100029,16.48600006,16.61400032,16.3390007,16.05699921,15.26099968,14.89500046,14.80000019,13,13.35200024,13.04199982,13.17800045,13.26099968,13.20899963,13.15499973,13.00899982,12.77299976,12.8760004,12.99699974
Senegal,SEN,5.370999813,5.407000065,5.609000206,5.609000206,5.657999992,5.68599987,5.65899992,5.649000168,5.703000069,5.603000164,5.607999802,5.650000095,6.776000023,7.958000183,9.088000298,10.02999973,9.498999596,9.315999985,10.36299992,10.54100037,10.35999966,9.31400013,8.512999535,7.630000114,6.756999969,6.612999916,6.436999798,6.464000225,6.521999836
Singapur,SGP,2.180000067,3.089999914,3.069999933,3.029999971,3.299999952,3.569999933,2.5,3.410000086,4.849999905,3.700000048,3.75999999,5.650000095,5.929999828,5.840000153,5.590000153,4.480000019,3.900000095,3.960000038,5.860000134,4.119999886,3.890000105,3.720000029,3.859999895,3.74000001,3.789999962,4.079999924,3.907000065,3.767999887,3.624000072
Islas Salomón,SLB,2.184999943,2.285000086,2.414000034,2.490999937,2.503999949,2.46600008,2.471999884,2.457999945,2.53399992,2.484999895,2.482000113,2.594000101,2.517999887,2.484999895,2.335999966,2.075000048,1.853999972,1.786000013,2.019999981,1.726999998,1.898000002,2.085000038,2.040999889,2.096999884,2.013000011,1.930999994,1.771000028,1.789999962,1.792999983
Sierra Leona,SLE,3.181999922,3.213999987,3.461999893,3.490999937,3.529999971,3.497999907,3.563999891,3.556999922,3.645999908,3.615999937,3.522000074,3.569000006,3.503000021,3.420000076,3.461999893,3.438999891,3.417000055,3.505000114,4.032999992,3.790999889,3.74000001,4.107999802,4.545000076,4.677999973,4.75,4.710000038,4.324999809,4.313000202,4.329999924
El Salvador,SLV,7.53000021,7.880000114,9.93999958,7.679999828,7.650000095,7.679999828,7.980000019,7.099999905,6.679999828,6.960000038,6.960000038,5.730000019,6.260000229,6.050000191,7.21999979,6.570000172,6.409999847,5.880000114,7.329999924,4.893000126,4.302000046,3.845999956,3.693000078,4.163000107,4,4.418000221,4.385000229,4.389999866,4.346000195
Somalia,SOM,14.32999992,14.34200001,14.80200005,14.90799999,15.12899971,15.09799957,15.18500042,15.08100033,15.32199955,15.25899982,15.18200016,15.33600044,15.20199966,15.09399986,14.86400032,14.39900017,13.81900024,13.68799973,14.46199989,14.56799984,14.61800003,14.55200005,14.63099957,14.46500015,14.4119997,14.25899982,13.91300011,13.95600033,13.95499992
Serbia,SRB,12.86999989,12.97799969,13.31900024,13.40299988,13.39999962,13.19999981,13.80000019,13.69999981,13.69999981,12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.70499992,16.1420002,19.21800041,22.9659996,24,22.15399933,19.22299957,17.92099953,15.25699997,13.47700024,13.51000023,13.51299953
África al sur del Sahara (excluido altos ingresos),SSA,6.965239597,6.976965142,7.276759527,7.338998332,7.403207648,7.422265773,7.493429655,7.423808478,7.667608654,7.667957112,7.664805072,7.878108313,7.708494727,7.312201908,7.109803419,6.742641244,6.28105245,5.866408231,6.206518464,6.337913178,6.172523413,6.033751361,5.931537837,5.900490069,6.076069637,6.251668175,6.121277764,6.094926771,6.113449316
Sudán del Sur,SSD,12.70899963,12.80200005,13.21500015,13.35200024,13.49199963,13.48600006,13.54100037,13.46399975,13.65200043,13.59500027,13.5369997,13.68599987,13.59300041,13.43599987,13.20499992,12.74199963,12.31700039,12.14999962,13.11100006,13.14099979,12.96899986,12.67199993,12.86600018,12.44200039,12.8380003,12.57600021,12.63899994,12.6960001,12.71500015
África al sur del Sahara,SSF,6.965239597,6.976965142,7.276759527,7.338998332,7.403207648,7.422265773,7.493429655,7.423808478,7.667608654,7.667957112,7.664805072,7.878108313,7.708494727,7.312201908,7.109803419,6.742641244,6.28105245,5.866408231,6.206518464,6.337913178,6.172523413,6.033751361,5.931537837,5.900490069,6.076069637,6.251668175,6.121277764,6.094926771,6.113449316
Pequeños Estados,SST,11.41325813,11.85389597,12.56740121,12.73429701,12.98380876,13.0541256,13.29492532,12.90747014,12.99411604,12.68826803,12.56172953,12.46063552,12.4116681,11.94403827,11.47345677,10.50699833,9.731758101,9.375899611,10.38570744,10.71015012,10.39032716,10.29007644,10.52804768,10.16374451,10.04246338,9.982712551,9.572854497,9.29649864,9.33947125
Santo Tomé y Príncipe,STP,13.40299988,13.47999954,13.84799957,13.97299957,14.06499958,14.13799953,14.2510004,14.21399975,14.40799999,14.39999962,15.72999954,17.62999916,16.36000061,16.12000084,16.46999931,16.64999962,15.28100014,13.99199963,14.69299984,13.73999977,13.72299957,13.59000015,13.92700005,13.88599968,13.60499954,13.56999969,13.13899994,13.31900024,13.40100002
Suriname,SUR,16.97299957,17.28000069,15.64000034,12.69999981,8.390000343,10.88000011,10.56000042,10.63000011,13.60000038,12.88000011,11.91399956,11.07499981,10.39999962,9.489999771,9.340000153,9.232999802,8.267000198,8.048000336,8.720000267,7.150000095,7.539999962,8.100000381,6.599999905,6.940000057,7.21999979,7.289000034,7.598999977,7.631000042,7.412000179
República Eslovaca,SVK,11.68299961,11.89299965,12.19999981,13.65400028,13.10900021,11.3409996,11.89400005,12.18700027,15.94699955,19.06200027,19.38199997,18.72100067,17.12000084,18.59900093,16.25600052,13.37300014,11.14299965,9.508000374,12.02499962,14.37899971,13.61699963,13.9630003,14.22000027,13.18400002,11.48099995,9.670000076,8.130999565,6.756000042,6.367000103
Eslovenia,SVN,7.079999924,7.736000061,8.510000229,8.239999771,7.150000095,6.907999992,6.646999836,7.388999939,7.323999882,6.918000221,5.68200016,5.921999931,6.479000092,6.012000084,6.506000042,5.949999809,4.81799984,4.370999813,5.856999874,7.236000061,8.166000366,8.840000153,10.10200024,9.668000221,8.961999893,8,6.56400013,5.510000229,5.501999855
Suecia,SWE,3.243000031,5.722000122,9.329999924,9.579999924,8.897000313,9.546999931,10.35900021,8.940999985,7.606999874,5.46600008,4.730000019,4.965000153,5.554999828,6.69299984,7.486000061,7.065999985,6.160999775,6.235000134,8.350999832,8.609999657,7.803999901,7.975999832,8.052000046,7.953000069,7.43200016,6.989999771,6.717999935,6.443999767,6.837999821
Eswatini,SWZ,20.35199928,20.49099922,21.02099991,21.28800011,21.64999962,22.08600044,22.5,22.46199989,23.96999931,24.9090004,25.44199944,26.50699997,27.32799911,27.69099998,28.24699974,28.28300095,28.23999977,27.29599953,27.75399971,27.30900002,26.6760006,25.98399925,25.41300011,24.49500084,23.64299965,22.71800041,22.34000015,22.47699928,22.85400009
República Árabe Siria,SYR,6.75,7.059999943,7.400000095,7.5,7.199999809,7.245999813,7.339000225,7.447999954,7.599999905,9.539999962,11.63000011,11.68000031,10.27999973,9.831999779,9.112999916,8.170000076,8.420000076,10.92000008,8.140000343,8.609999657,8.62899971,8.670000076,8.673000336,8.449000359,8.392000198,8.253000259,8.031000137,8.119999886,8.18200016
Chad,TCD,0.6019999981,0.621999979,0.6999999881,0.7149999738,0.8320000172,0.9169999957,1.004999995,1.105999947,1.225999951,1.27699995,1.174000025,1.047000051,1.161999941,1.468999982,1.488000035,1.355000019,1.269999981,1.286000013,1.611999989,1.618999958,1.763000011,1.777999997,2.114000082,2.052999973,2.171999931,2.417000055,2.198999882,2.229000092,2.319000006
Asia oriental y el Pacífico (BIRF y la AIF),TEA,2.408341439,2.378290201,2.676518948,2.859227564,2.95841784,3.062554214,3.198255641,3.352529955,3.513298965,3.461306013,3.85521116,4.142239927,4.436109863,4.418305472,4.478372737,4.360923874,4.317216964,4.473067686,4.406409038,4.151113229,4.087972786,4.076707824,4.069148306,4.038588028,4.099392183,4.010240008,3.926351599,3.947647097,3.954991459
Europa y Asia central (BIRF y la AIF),TEC,5.973975919,6.248565719,6.993753206,8.452698367,9.50309247,10.09712572,10.75653019,11.61593333,12.02028562,11.24962577,10.8358901,10.69357022,10.42314844,10.1283959,9.445142059,8.625429409,7.514957693,7.283606056,8.925777332,8.544367469,8.014358482,7.538238099,7.592938918,7.644044008,7.61655689,7.436072665,7.053117806,6.765165128,6.868829795
Togo,TGO,1.843999982,1.902999997,2.181999922,2.186000109,2.183000088,2.15899992,2.23300004,2.183000088,2.385999918,2.101999998,2.08100009,2.109999895,2.092999935,1.998999953,1.978999972,1.848999977,1.675999999,1.646000028,1.889000058,1.934000015,1.863000035,1.898000002,1.812000036,1.786000013,1.692000031,1.654000044,1.657999992,1.667999983,1.669999957
Tailandia,THA,2.630000114,1.350000024,1.49000001,1.350000024,1.100000024,1.070000052,0.8700000048,3.400000095,2.970000029,2.390000105,2.599999905,1.820000052,1.539999962,1.50999999,1.350000024,1.220000029,1.179999948,1.179999948,1.039000034,0.621999979,0.6600000262,0.5799999833,0.4889999926,0.5759999752,0.5970000029,0.6880000234,0.6320000291,0.6650000215,0.6949999928
Tayikistán,TJK,1.899999976,2.099999905,6.199999809,8.800000191,10.30000019,13.39999962,13.89999962,16.5,15.39999962,14.61200047,14.27499962,14.15999985,13.8760004,13.4119997,12.98099995,11.86299992,11.02799988,10.89000034,11.5,11.63399982,11.57199955,11.70300007,11.82199955,11.64900017,11.35000038,10.98900032,10.73799992,10.92199993,11.08199978
Turkmenistán,TKM,1.399999976,1.5,1.5,4.699999809,8.300000191,10.30000019,11,12.19999981,12.69999981,11.78100014,10.75399971,9.991999626,9.145000458,8.215000153,7.361000061,6.353000164,5.383999825,4.506999969,4.385000229,4,3.976000071,3.959000111,3.977999926,3.895999908,3.839999914,3.799000025,3.694999933,3.782999992,3.851000071
América Latina y el Caribe (BIRF y la AIF),TLA,5.985854233,5.939282755,5.99254246,6.486540898,7.724146258,8.034827219,7.922018502,8.335234024,9.259415373,9.24304634,8.811310108,9.176079414,9.036373114,8.514647274,8.032845828,7.340696842,6.946782098,6.561916324,7.662405463,7.061021887,6.52020966,6.412557718,6.337475713,6.149605729,6.686992635,7.859773698,8.162201919,8.136041728,8.104284385
Timor-Leste,TLS,3.25999999,3.315999985,3.506999969,3.58100009,3.607000113,3.631999969,3.661999941,3.763000011,3.924000025,3.970999956,4.063000202,4.172999859,4.290999889,3.84800005,3.601000071,3.28399992,3.102999926,2.963999987,3.180000067,3.301000118,3.200999975,3.249000072,3.325999975,3.288000107,3.342999935,2.979000092,2.963000059,2.999000072,3.007999897
Oriente Medio y Norte de África (BIRF y la AIF),TMN,11.89668878,12.04145436,12.94442672,13.11521538,13.43548768,12.45705241,12.07695717,12.36983913,12.70780578,13.24494187,13.10011902,13.23093235,12.85340191,11.5349248,11.86723371,10.86285802,10.36245553,10.05295507,10.34972208,10.63575552,11.41357241,11.71213202,11.20529866,11.22939965,11.43745961,11.50096284,11.37473538,11.27876804,11.24972447
Tonga,TON,1.197000027,1.187000036,1.299999952,1.547000051,1.837000012,2.131000042,2.489000082,2.875,3.433000088,3.796000004,4.186999798,4.736000061,5.179999828,3.492000103,2.138999939,1.090000033,0.9879999757,0.9570000172,1.125,1.146000028,1.133999944,1.113000035,1.13499999,1.110000014,1.080000043,1.054999948,1.003000021,1.02699995,1.018000007
Asia meridional (BIRF y la AIF),TSA,2.412073602,2.439448371,2.58227433,2.593681567,2.597512183,2.624418889,2.597089098,2.622480613,2.700552696,2.680303197,2.81140843,3.006931854,3.126545166,3.049521714,3.02898136,2.656839232,2.372025748,2.293346851,2.557151904,2.372471003,2.456162623,2.692084028,2.962721737,2.800531643,2.99206852,2.928723286,2.772760544,2.749731574,2.744285773
África al sur del Sahara (BIRF y la AIF),TSS,6.965239597,6.976965142,7.276759527,7.338998332,7.403207648,7.422265773,7.493429655,7.423808478,7.667608654,7.667957112,7.664805072,7.878108313,7.708494727,7.312201908,7.109803419,6.742641244,6.28105245,5.866408231,6.206518464,6.337913178,6.172523413,6.033751361,5.931537837,5.900490069,6.076069637,6.251668175,6.121277764,6.094926771,6.113449316
Trinidad y Tobago,TTO,3.438999891,3.572000027,3.773000002,3.785000086,3.772000074,3.724999905,3.684000015,3.630000114,3.670000076,3.61500001,3.566999912,3.617000103,3.638000011,3.589999914,3.469000101,3.28399992,3.11500001,3.107000113,3.648000002,3.775000095,3.247999907,3.453000069,2.460000038,2.223999977,2.210999966,2.971999884,2.816999912,2.829999924,2.813999891
Túnez,TUN,15.07400036,15.15100002,15.47999954,15.81799984,15.88000011,16.02000046,15.93999958,15.43299961,15.21000004,14.93999958,14.39999962,14.55000019,14.51000023,14.22999954,12.87199974,12.51000023,12.36499977,12.44400024,13.29100037,13.04899979,18.33399963,17.62999916,15.93400002,15.05799961,15.21800041,15.51399994,15.37899971,15.47799969,15.51000023
Turquía,TUR,8.210000038,8.508999825,8.961999893,8.576999664,7.644000053,6.629000187,6.84100008,6.888000011,7.686999798,6.494999886,8.380999565,10.3579998,10.54199982,10.8380003,10.63599968,8.718000412,8.868000031,9.710000038,12.55200005,10.65999985,8.795999527,8.149000168,8.732000351,9.880000114,10.23600006,10.83899975,10.81900024,10.89500046,11.89500046
Tanzanía,TZA,3.599999905,3.450999975,3.595999956,3.558000088,3.611999989,3.58100009,3.48300004,3.257999897,3.308000088,3.155999899,2.993999958,3.246999979,3.358999968,3.437999964,3.46600008,3.299000025,2.693000078,2.35800004,2.5,3.035000086,3.470000029,3.24000001,2.930000067,2.125,2.122999907,2.095000029,1.93900001,1.932000041,1.911999941
Uganda,UGA,0.9399999976,0.9200000167,1.16900003,1.424000025,1.636000037,1.827999949,2.098999977,2.354000092,2.707000017,2.832999945,3.155999899,3.5,3.599999905,2.644999981,1.899999976,2.122999907,2.256000042,2.661999941,3.599999905,3.680000067,3.595000029,3.551000118,1.909999967,1.888000011,1.870000005,1.792000055,1.697999954,1.741999984,1.786999941
Ucrania,UKR,1.899999976,1.899999976,2,2,5.619999886,7.650000095,8.930000305,11.31999969,11.86400032,11.70699978,11.06099987,10.13599968,9.05700016,8.590000153,7.179999828,6.809999943,6.349999905,6.360000134,8.840000153,8.100000381,7.860000134,7.53000021,7.170000076,9.270000458,9.140000343,9.350000381,9.510000229,9.380999565,9.312000275
Ingreso mediano alto,UMC,4.190702705,4.215444257,4.545440198,4.988806496,5.400213943,5.491187387,5.620775466,5.876423294,6.155702166,5.966589834,6.138632111,6.463826767,6.610366886,6.31682799,6.201275232,5.901852406,5.641248355,5.658446297,6.167147035,5.90207972,5.709389057,5.697119401,5.657722136,5.618673673,5.802802436,6.057027254,6.062696061,6.048404944,6.088439425
Uruguay,URY,12.64000034,12.93799973,13.37699986,13.40200043,13.3739996,13.27400017,13.18400002,13.06700039,13.15499973,13.03499985,12.9289999,13.03899956,13.08600044,12.97900009,12.00899982,10.84399986,9.402999878,8.024999619,7.739999771,7.157999992,6.30700016,6.451000214,6.443999767,6.546999931,7.487999916,7.84100008,7.889999866,7.960999966,7.941999912
Estados Unidos,USA,6.800000191,7.5,6.900000095,6.118999958,5.650000095,5.451000214,5,4.510000229,4.218999863,3.992000103,4.730999947,5.782999992,5.988999844,5.528999805,5.083000183,4.623000145,4.622000217,5.78399992,9.25399971,9.633000374,8.949000359,8.069000244,7.375,6.168000221,5.28000021,4.868999958,4.355000019,3.933000088,3.868999958
Uzbekistán,UZB,1.899999976,2.900000095,4.900000095,7.300000191,7.800000191,10.69999981,10.89999962,13.30000019,13.30000019,12.11900043,11.00399971,10.20699978,9.220999718,8.057999611,6.927000046,5.849999905,4.989999771,4.889999866,5.039999962,5.360000134,4.960000038,4.869999886,4.860000134,5.090000153,5.150000095,5.159999847,4.972000122,5.22300005,5.499000072
San Vicente y las Granadinas,VCT,19.77000046,19.54500008,20.26600075,20.80400085,20.3560009,20.85899925,20.6779995,20.59799957,21.0909996,21.13100052,21.10000038,20.86100006,20.55999947,20.4109993,20.15699959,19.27400017,18.79400063,18.79999924,19.75200081,19.91600037,19.79100037,19.71999931,19.69099998,19.68700027,20.1989994,20.06500053,19.7310009,19.76099968,19.70999908
Venezuela,VEN,9.449999809,7.690000057,6.599999905,8.56000042,10.23999977,11.77000046,11.15999985,11.14999962,14.52999973,13.98999977,13.03999996,16.17000008,16.78000069,15.06999969,10.66300011,8.605999947,7.278999805,6.244999886,8.050000191,8.449999809,6.90199995,6.600999832,7.539999962,6.949999809,6.820000172,7.460000038,7.421999931,8.364999771,9.079000473
Islas Vírgenes (EE.UU.),VIR,8.720000267,8.928999901,9.237000465,9.25399971,9.234999657,9.164999962,9.102000237,9.020000458,9.081999779,8.998000145,8.923999786,9.001000404,9.034000397,8.960000038,8.772000313,8.472000122,8.187999725,8.173999786,9.050000191,9.241999626,9.201000214,9.309000015,9.357999802,9.154000282,8.923000336,8.706000328,8.461999893,8.409999847,8.357000351
Viet Nam,VNM,1.962000012,1.963999987,1.881000042,1.932999969,1.942999959,1.929999948,2.869999886,2.289999962,2.329999924,2.25999999,2.75999999,2.119999886,2.25,2.140000105,2.224999905,2.174000025,2.026000023,2.380000114,1.736999989,1.113999963,0.9990000129,1.02699995,1.251999974,1.256000042,1.858999968,1.850999951,1.886000037,1.891000032,1.894000053
Vanuatu,VUT,5.994999886,6.079999924,6.355999947,6.452000141,6.502999783,6.53000021,6.559000015,6.537000179,6.665999889,6.578000069,6.577000141,6.676000118,6.664999962,6.357999802,6.186999798,5.781000137,5.373000145,5.058000088,5.460000038,5.636000156,5.888000011,6.051000118,5.991000175,5.869999886,5.526000023,5.693999767,5.422999859,5.40899992,5.397999763
Mundo,WLD,4.394101274,4.522016501,4.865783031,5.087660014,5.239414195,5.314333586,5.349764691,5.487484438,5.647618863,5.476817919,5.553601299,5.823286845,5.919060892,5.728088797,5.603405019,5.242479719,4.940264919,4.946892824,5.602664989,5.478005908,5.345875527,5.353330827,5.35402249,5.190535637,5.21666888,5.21524393,5.048580597,4.95100167,4.935883677
Samoa,WSM,2.099999905,2.354000092,2.684999943,2.964999914,3.217999935,3.496000051,3.776000023,4.004000187,4.43200016,4.71600008,4.960000038,5.112999916,5.151000023,5.137000084,5.139999866,4.958000183,4.750999928,4.769000053,5.34499979,5.524000168,5.679999828,8.751999855,8.795999527,8.720000267,8.616000175,8.605999947,8.324000359,8.324999809,8.456999779
"Yemen, Rep. del",YEM,8.041999817,7.980999947,8.269000053,8.340000153,8.786000252,9.19699955,9.762999535,10.63599968,11.46000004,11.44099998,11.5909996,11.92300034,11.91399956,11.86699963,11.79899979,11.60599995,11.3380003,11.34300041,12.51299953,12.90499973,13.05799961,13.25199986,13.50699997,13.46700001,14.02299976,13.52400017,13.17500019,12.93400002,12.80900002
Sudáfrica,ZAF,28.27099991,28.60899925,29.41699982,29.55900002,29.58200073,29.79800034,29.85099983,29.74799919,30.20199966,30.22900009,30.89599991,33.47299957,32.45600128,29.57600021,29.25300026,28.48900032,26.66600037,22.43300056,23.53800011,24.69300079,24.65299988,24.73200035,24.56900024,24.89800072,25.15600014,26.5510006,27.32699966,26.95800018,27.32099915
Zambia,ZMB,18.89999962,19.25600052,19.70000076,17.94199944,16.61599922,15.30000019,13.81299973,12,12.66300011,12.93000031,13.81000042,14.49100018,14.82499981,15.26500034,15.89999962,12.5,9.987000465,7.929999828,10.62300014,13.18999958,10.19999981,7.849999905,7.801000118,7.706999779,7.446000099,7.372000217,7.205999851,7.209000111,7.144999981
Zimbabwe,ZWE,4.518000126,4.519000053,4.857999802,4.960000038,5.587999821,6.270999908,6.929999828,6.374000072,6,5.703000069,5.40500021,5.241000175,4.867000103,4.389999866,4.28399992,4.066999912,4.160999775,4.449999809,5.03399992,5.122000217,5.368000031,5.607999802,5.623000145,5.518000126,5.438000202,5.238999844,4.94299984,4.914999962,4.897999763